customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-100002562,Male,0,41.0,Yes,No,One year,Yes,Credit card,30.1,1214.14,No
TC-WV-10002563,Male,1,21.0,Yes,No,Two year,Yes,Bank transfer,27.92,579.08,No
CUST-100002564,Male,0,29.0,Yes,Fiber optic,Month-to-month,Yes, Electronic check,94.01,2679.11,Yes
ACCT1000002565,Female,0,6.0,Yes,No,One year,No,Mailed check,44.3,244.10,No
TC-WQ-10002566,Male,1,24.0,YES, No ,Month-to-month,Yes,Electronic check,28.8,723.58,Yes
TC-HA-10002567,Male,1,66.0,Yes,DSL,One year,No,Mailed check,58.61,3893.13,No
CUST-100002568,Male,1,57.0,Yes,DSL,Two year,No,Bank transfer,71.44,3770.62,No
CUST-100002569,Male,0,8.0,Yes,DSL,Month-to-month,Yes,Electronic check,69.08,567.44,Yes
TC-AM-10002570,Female,1,65.0,No,Fiber optic,Two year,Yes,Electronic check,65.27,4391.90,No
ACCT1000002571,Male,0,7.0,Yes,Fiber optic,One year,Yes,Bank transfer,69.98,467.64,No
ACCT1000002572,Male,0,14.0,Yes,DSL,One year,No,Mailed check,70.23,1022.76,No
CUST-100002573,Male,1,6.0,Yes,DSL,One year,No,Credit card,59.65,349.6,Yes
TC-XR-10002574,Male,1,3.0,Yes,Fiber optic,Two year,No,Mailed check,92.64,264.24,No
ACCT1000002575,Female,0,71.0,Yes,No,two year,No,Bank transfer,35.55,2551.54,No
ACCT1000002576,Male,0,32.0,Yes,DSL,One year,Yes,Mailed check,64.18,2034.59,No
TC-TF-10002577,Female,0,66.0,Yes,DSL,Month-to-month,Yes,Mailed check,68.34,4553.39,No
TC-VN-10002578,Female,0,11.0,No,DSL,One year,No,Bank transfer,36.3,426.75,Yes
CUST-100002579,Female,0,72.0,YES,Fiber optic,One year,Yes,Bank transfer,81.0,5870.44,No
100002580-BNE,Female,0,45.0,Yes,No,Two year,Yes,Credit card,39.16,1766.58,No
ACCT1000002581,Female,0,17.0,Yes,DSL,Two year,No,Mailed check,53.13,948.60,No
ACCT1000002582,Female,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,81.82,463.45,No
CUST-100002583,Male,0,67.0,Yes,DSL,Two year,Yes,Credit card,70.56,4629.66,No
CUST-100002584,Male,0,45.0,Yes,Fiber optic,Two year,No,  Credit card  ,78.12,3333.77,No
CUST-100002585,Male,0,58.0,Yes,DSL,Two year,Yes,Bank transfer,53.35,3402.13,No
CUST-100002586,Female,0,2.0,Yes,Fiber optic,One year,No,Bank transfer,83.38,218.46,No
ACCT1000002587,Male,0,63.0,Yes,DSL, Two year ,No,Electronic check,54.3,3482.79,No
TC-MX-10002588,Male,0,26.0,Yes,DSL,One year,No,Credit card,54.97,1490.83,No
TC-NU-10002589,Female,0,44.0,Yes,Fiber optic, Month-to-month ,Yes,Electronic check,91.77,3822.6,Yes
ACCT1000002590,Female,0,7.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.76,496.12,Yes
CUST-100002591,Male,0,4.0,No,Fiber optic,Month-to-month,Yes,Credit card,72.86,261.70,Yes
ACCT1000002592,Female,0,11.0,Yes,Fiber optic,Month-to-month,No,Electronic check,93.05,991.17,Yes
ACCT1000002593,Female,0,3.0,Yes,fiberoptic,Month-to-month,Yes,Bank transfer,96.89,326.25,Yes
CUST-100002594,Male,0,38.0,Yes,No,One year,No,Credit card,27.05,1052.70,Yes
100002595-DDP,Male,0,4.0,Yes,DSL,Month-to-month,Yes,Mailed check,65.5,307.07,No
TC-XY-10002596,Female,1,12.0,Yes,No,Two year,No,Credit card,35.04,442.32,No
TC-DR-10002597,Female,1,57.0,Yes,Fiber optic,Month-to-month,No,Electronic check,80.36,4624.33,No
ACCT1000002598,Male,1,26.0,Yes,DSL,Month-to-month,Yes,Credit card,57.42,1585.63,No
CUST-100002599,Female,0,39.0,Yes,Fiber optic,One year,Yes,Bank transfer,82.54,3378.52,No
CUST-100002600,Male,0,61.0,Yes,Fiber optic,One year,Yes,Electronic check,79.0,4754.86,No
ACCT1000002601,Male,0,6.0,Yes,No,Two year,Yes,Electronic check,37.3,211.19,No
TC-HM-10002602,Female,0,45.0,Yes,Fiber optic,One year,yes,Bank transfer,73.86,3504.94,No
CUST-100002603,Male,0,51.0,No,DSL,Month-to-month,Yes,Electronic check,42.37,2209.49,No
CUST-100002604,Male,0,43.0,Yes,Fiber optic,One year,Yes,Bank transfer,93.14,4191.73,No
ACCT1000002605,Female,0,50.0,Yes,Fiber optic,One year,No,Credit card,68.35,3324.16,Yes
TC-VP-10002606,Male,0,5.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,90.89,472.1,Yes
TC-CM-10002607,Male,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.47,671.63,Yes
CUST-100002608,Male,0,50.0,Yes,Fiber optic,One year,No,Credit card,73.93,3403.53,No
ACCT1000002609,Male,1,52.0,Yes,No,One year,No,Electronic check,34.82,1892.57,No
CUST-100002610,Female,0,20.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,92.89,1899.47,Yes
ACCT1000002611,Male,1,57.0,Yes,Fiber optic,One year,No,Electronic check,73.68,4471.15,No
CUST-100002612,Male,0,54.0,Yes,Fiber optic,One year,No,Credit card,85.18,4429.64,No
CUST-100002613,Male,1,8.0,Yes,DSL, Month-to-month ,No,Bank transfer,67.41,536.9,Yes
CUST-100002614,Female,0,3.0,Yes,DSL,Month-to-month,No,Electronic check,61.58,188.43,Yes
ACCT1000002615,Female,0,27.0,No,DSL,Month-to-month,Yes,Mailed check,33.86,981.71,Yes
CUST-100002616,Female,0,9.0,Yes,DSL,One year,No,Mailed check,56.07,465.91,No
ACCT1000002617,Male,0,64.0,Yes,DSL,One year,no,Bank transfer,53.11,3419.33,No
CUST-100002618,Female,0,9.0,No,DSL,Month-to-month,Yes,Electronic check,44.74,429.58,Yes
100002619-DFL,Male,0,21.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.05,1574.96,Yes
CUST-100002620,Male,0,47.0,Yes,Fiber optic,One year,Yes,Bank transfer,75.98,3619.21,No
ACCT1000002621,Female,0,27.0,No,Fiber optic,Month-to-month,No,Credit card,71.62,1941.55,No
ACCT1000002622,Female,0,37.0,Yes,Fiber optic,One year,Yes,Electronic check,82.22,2874.04,No
CUST-100002623,Male,0,48.0,Yes,Fiber optic,One year,Yes,Mailed check,80.99,4057.13,No
ACCT1000002624,Male,0,56.0,Yes,No,Two year,No,Mailed check,20.84,1198.76,No
CUST-100002625,Female,0,6.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,88.17,543.4,Yes
CUST-100002626,Female,0,72.0,NO,DSL,Month-to-month,No,Credit card,43.85,3001.85,No
TC-AE-10002627,Female,0,22.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.13,1643.67,No
CUST-100002628,Female,1,46.0,Yes,Fiber optic,One year,Yes,Credit card,82.33,3854.9,No
CUST-100002629,Male,0,34.0,Yes,Fiber optic,Month-to-month,No,Electronic check,92.65,3387.29,Yes
CUST-100002630,Female,0,52.0,Yes,Fiber optic,Two year,Yes,Bank transfer,90.43,4791.44,No
100002631-WCS,Female,0,52.0,Yes,no,Two year,Yes,Mailed check,33.27,1719.25,No
CUST-100002632,Female,0,16.0, Yes ,Fiber optic,Month-to-month,Yes,Credit card,81.21,1208.98,Yes
ACCT1000002633,Male,1,29.0,Yes,Fiber optic,Two year,Yes,Credit card,75.35,2182.46,No
CUST-100002634,Male,0,39.0,Yes,DSL,Month-to-month,No,Mailed check,59.29,2315.45,No
CUST-100002635,Male,0,4.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.94,374.47,Yes
CUST-100002636,Female,0,30.0,Yes,Fiber optic,month to month,Yes,Electronic check,85.74,2497.78,No
ACCT1000002637,Female,0,52.0,Yes,DSL,One year,No,Credit card,52.39,2905.41,No
TC-SH-10002638,Female,0,9.0,Yes,DSL,Month-to-month,No,Electronic check,62.28,577.06,No
CUST-100002639,Male,0,51.0,Yes,Fiber optic,One year,No,Credit card,87.05,4210.43,No
CUST-100002640,Female,0,52.0,Yes,No,Two year,No,Credit card,29.62,1511.05,No
CUST-100002641,Female,0,8.0,Yes,Fiber optic,One year,No,Mailed check,76.66,621.61,No
TC-TJ-10002642,Female,0,31.0,Yes,No,One year,Yes,Credit card,32.98,1097.78,No
ACCT1000002643,Female,0,14.0,Yes,No,One year,No,Bank transfer,46.53,639.09,No
TC-WJ-10002644,Female,0,62.0,Yes,Fiber optic,One year,Yes,Bank transfer,83.65,5047.42,No
CUST-100002645,Male,0,57.0,Yes,Fiber optic,Two year,Yes,Bank transfer,83.41,5086.83,No
ACCT1000002646,Female,0,36.0,Yes,Fiber optic,Month-to-month,No,Electronic check,71.61,2663.98,No
CUST-100002647,Female,0,6.0,Yes,Fiber optic,Month-to-month,No,Mailed check,83.91,461.92,Yes
ACCT1000002648,Female,0,31.0,Yes,Dsl,One year,No,Bank transfer,55.66,1660.2,No
100002649-UTS,Male,0,9.0,No,DSL,Month-to-month,No,Electronic check,52.26,480.18,No
CUST-100002650,Female,0,59.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.4,5069.85,Yes
CUST-100002651,Female,0,14.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,87.36,1245.2,Yes
CUST-100002652,Male,0,21.0,Yes,DSL,Month-to-month,Yes,Mailed check,73.85,1592.65,Yes
TC-QY-10002653,Female,1,37.0,Yes,DSL,Two year,No,Mailed check,58.24,2318.90,No
CUST-100002654,Male,0,24.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.45,2392.51,Yes
CUST-100002655,Male,0,17.0,No,DSL,One year,No,Bank transfer,37.38,606.62,No
TC-XZ-10002656,Male,0,6.0,Yes,No,Month-to-month,Yes,Electronic check,27.96,132.73,No
CUST-100002657,Male,1,15.0,Yes,Fiber optic,Month-to-month, No ,Mailed check,91.02,1476.53,Yes
TC-NQ-10002658,Female,0,6.0,Yes,DSL,Month-to-month,No,Electronic check,50.43,305.01,No
CUST-100002659,Female,0,12.0,Yes,DSL, Two year ,Yes,Bank transfer,50.53,617.42,No
CUST-100002660,Female,0,56.0,Yes,DSL,One year,no,Electronic check,61.98,3569.45,No
CUST-100002661,Female,0,13.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.61,1185.59,Yes
TC-DW-10002662,Male,0,36.0,No,DSL,One year,Yes,Bank transfer,48.43,1743.89,No
TC-RX-10002663,Male,0,41.0,Yes,fiberoptic,Month-to-month,Yes,Electronic check,87.46,3549.83,Yes
CUST-100002664,Male,0,5.0,No,Fiber optic,Month-to-month,Yes,Electronic check,72.1,353.15,Yes
CUST-100002665,Male,0,4.0,Yes,Fiber optic,Month-to-month,Yes, Electronic check,93.44,352.3,Yes
CUST-100002666,Male,0,22.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,93.59,2178.63,No
CUST-100002667,Female,0,19.0,Yes,DSL,Month-to-month,No,Credit card,65.71,1236.78,No
CUST-100002668,Male,0,24.0,Yes,Fiber optic,One year,No,Mailed check,89.83,2277.16,No
CUST-100002669,Female,1,4.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,100.95,419.66,Yes
ACCT1000002670,Male,0,3.0,Yes,No,Month-to-month,Yes,Credit card,42.3,153.37,Yes
CUST-100002671,Male,1,61.0,Yes,none,Two year,Yes,Bank transfer,33.31,2040.11,No
100002672-UWC,Female,0,33.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.92,2812.93,No
CUST-100002673,Male,0,7.0,Yes,No,Month-to-month,No,Electronic check,31.57,246.5,No
100002674-MNK,Male,0,4.0,Yes,DSL, Month-to-month ,Yes,Electronic check,65.02,246.02,No
TC-ZV-10002675,Male,0,17.0,Yes,Fiber optic,One year,Yes,Credit card,72.63,1168.25,Yes
ACCT1000002676,Male,0,40.0,Yes,DSL,Month-to-month,Yes,Electronic check,62.88,2492.5,No
ACCT1000002677,Male,0,6.0,Yes,No,Month-to-month,No,Credit card,30.88,170.29,Yes
ACCT1000002678,Female,0,6.0,Yes,Fiber optic,Month-to-month,No,Electronic check,79.27,473.77,No
CUST-100002679,Male,0,9.0,No,DSL,Month-to-month,No,Electronic check,41.52,374.43,No
CUST-100002680,Female,1,29.0,No,Fiber optic,Two year,Yes,Bank transfer,67.71,1777.48,No
CUST-100002681,Male,1,48.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.01,4424.06,No
CUST-100002682,Male,0,56.0,Yes,DSL,Month-to-month,Yes,Electronic check,67.25,3546.30,No
TC-VL-10002683,Female,0,17.0,Yes,DSL,Two year,Yes,Mailed check,56.76,987.38,No
CUST-100002684,Female,0,15.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.21,1165.18,Yes
CUST-100002685,Male,0,63.0,Yes,No,One year,Yes,Credit card,22.43,1428.20,No
CUST-100002686,Male,1,22.0,No,DSL,Month-to-month,no,Credit card,40.97,930.4,No
CUST-100002687,Female,0,4.0,Yes,DSL,Month-to-month,NO,Bank transfer,68.54,256.50,Yes
CUST-100002688,Female,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.52,690.21,Yes
TC-AB-10002689,Male,0,56.0,Yes,DSL,Month-to-month,Yes,Credit card,67.15,3742.72,No
TC-XU-10002690,Male,0,38.0,Yes,DSL,Two year,Yes,Bank transfer,66.39,2491.09,No
ACCT1000002691,Male,0,10.0,Yes,DSL,Month-to-month,Yes,Credit card,74.27,711.87,Yes
TC-LC-10002692,Female,0,22.0,Yes,No,Month-to-month,No,Mailed check,42.64,921.0,No
CUST-100002693,Male,0,23.0,Yes,No,1 year,No,Bank transfer,47.64,1146.31,No
CUST-100002694,Female,0,28.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.66,2558.2,Yes
ACCT1000002695,Female,1,37.0,Yes,Fiber optic,One year,Yes,Electronic check,89.74,3207.5,No
CUST-100002696,Male,0,39.0,Yes,DSL,Month-to-month,No,Mailed check,62.33,2456.41,No
CUST-100002697,Male,1,57.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,93.27,5128.45,No
CUST-100002698,Male,0,15.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,72.55,1056.88,No
TC-YS-10002699,Male,0,27.0,Yes,DSL,Month-to-month,Yes,Mailed check,50.85,1460.12,No
CUST-100002700,Female,0,52.0,Yes,DSL,Two year,No,Electronic check,49.69,2700.09,No
CUST-100002701,Female,0,45.0,Yes,No,Two year,No,Electronic check,27.96,1256.03,No
CUST-100002702,Female,0,45.0,No,Fiber optic,Month-to-month,Yes,Mailed check,63.13,2882.0,No
TC-GW-10002703,Male,0,60.0,Yes,DSL,Month-to-month,Yes,Electronic check,60.35,3683.27,No
CUST-100002704,Male,0,50.0,Yes,No,Two year,Yes,Mailed check,42.8,2154.50,No
TC-HT-10002705,Male,0,47.0,Yes,Fiber optic,Two year,No,Credit card,73.65,3421.72,No
CUST-100002706,Female,0,20.0,Yes,DSL,One year,Yes,Mailed check,55.77,1056.35,Yes
CUST-100002707,Female,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.39,815.74,Yes
ACCT1000002708,Male,0,44.0,No,DSL,Month-to-month,Yes,Bank transfer,48.19,2099.66,No
CUST-100002709,Female,1,61.0,Yes,No,Month-to-month,No,Electronic check,37.41,2288.8,No
CUST-100002710,Female,1,12.0,No,Fiber optic,Month-to-month,Yes,Electronic check,63.24,722.3,No
TC-LE-10002711,Male,0,14.0,Yes,DSL,One year,Yes,  Credit card  ,57.18,843.53,Yes
CUST-100002712,Male,0,45.0,Yes,DSL,One year,Yes,Electronic check,48.34,2147.53,No
CUST-100002713,Male,1,67.0,Yes,No,Month-to-month,Yes,Electronic check,50.03,3471.0,Yes
ACCT1000002714,Female,0,37.0,Yes,Fiber optic,month to month,No,Mailed check,82.12,3017.81,No
CUST-100002715,Female,0,55.0,Yes,Fiber optic,Two year,Yes,Credit card,79.24,4291.91,No
CUST-100002716,Female,0,8.0,Yes,DSL,Month-to-month,No,Mailed check,67.52,515.27,No
CUST-100002717,Female,0,28.0,Yes,DSL,One year,Yes,Electronic check,58.1,1548.96,No
100002718-TCU,Female,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.13,853.53,Yes
CUST-100002719,Female,0,27.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.06,2060.61,No
CUST-100002720,Male,0,8.0,Yes,Fiber optic,Month-to-month,No,Electronic check,94.4,709.31,Yes
CUST-100002721,Male,0,49.0,yes,No,Month-to-month,Yes,Electronic check,38.72,1891.75,Yes
ACCT1000002722,Female,1,24.0,Yes,Fiber optic,One year,Yes,Credit card,75.38,1787.73,No
CUST-100002723,Female,0,4.0,Yes,No,Month-to-month,No,Electronic check,46.6,181.06,No
TC-HG-10002724,Male,0,8.0,Yes,Fiber optic,Two year,Yes,Credit card,70.51,575.85,No
CUST-100002725,Female,0,45.0,Yes,DSL,One year,Yes,Electronic check,56.13,2407.83,No
CUST-100002726,Male,0,26.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.45,2364.12,Yes
CUST-100002727,Male,0,13.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,87.08,1132.00,No
TC-EY-10002728,Male,1,52.0,No, DSL ,Two year,Yes,Electronic check,,1720.43,No
CUST-100002729,Male,0,11.0,Yes,DSL,One year,No,Electronic check,54.51,578.92,No
ACCT1000002730,Male,1,17.0,Yes,DSL,Month-to-month,Yes,Bank transfer,58.49,948.98,No
ACCT1000002731,Male,0,72.0,Yes,DSL,Two year,Yes,Mailed check,62.52,4601.76,No
ACCT1000002732,Female,0,28.0,Yes,Fiber optic,One year,Yes,Bank transfer,80.25,2260.72,No
ACCT1000002733,Female,0,10.0,Yes,DSL,Month-to-month,Yes,Bank transfer,57.04,647.07,Yes
TC-AK-10002734,Female,0,9.0,Yes,DSL,Month-to-month,Yes,Mailed check,55.97,502.68,No
CUST-100002735,Female,0,14.0,Yes,DSL,Month-to-month,Yes,Bank transfer,66.65,951.73,No
CUST-100002736,Male,0,2.0,Yes,Fiber optic,Month-to-month,yes,Electronic check,90.01,152.63,Yes
CUST-100002737,Female,0,32.0,Yes,Fiber optic,Two year,Yes,Credit card,78.74,2533.42,No
CUST-100002738,Male,0,64.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,76.02,4922.42,No
TC-JC-10002739,Male,0,46.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,88.92,4122.62,Yes
100002740-UAQ,Female,0,64.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.57,5397.41,Yes
CUST-100002741,Female,0,27.0,Yes,No,One year,No,Credit card,29.3,846.68,No
ACCT1000002742,Female,0,6.0,Yes,DSL,Month-to-month,Yes,Mailed check,57.97,378.02,No
ACCT1000002743,Female,0,37.0,Yes,Fiber optic,Month-to-month,No,Electronic check,89.72,3416.85,No
ACCT1000002744,Female,0,10.0,Yes,Fiber optic,One year,Yes,Mailed check,83.89,851.62,Yes
CUST-100002745,Female,0,50.0,Yes,Fiber optic,Two year,No,Credit card,89.53,4362.39,No
CUST-100002746,Male,0,51.0,Yes,No,Month-to-month,No,Electronic check,34.27,1766.53,No
CUST-100002747,Female,0,35.0,Yes,Fiber optic,One year,Yes,Electronic check,79.65,2818.15,Yes
CUST-100002748,Female,1,13.0,No,none,Month-to-month,Yes,Credit card,22.84,282.71,No
100002749-AGM,Female,0,32.0,Yes,DSL,Month-to-month,Yes,Electronic check,57.12,1839.66,Yes
TC-ZW-10002750,Female,1,63.0,Yes,DSL,Month-to-month,Yes,Mailed check,67.87,4049.11,No
CUST-100002751,Male,1,36.0,No,DSL,One year,No,Bank transfer,52.61,1967.16,No
CUST-100002752,Male,0,43.0,Yes,DSL,Two year,No,Credit card,52.68,2315.96,No
CUST-100002753,Female,1,32.0,Yes,dsl,One year,Yes,Mailed check,58.09,1786.98,Yes
TC-SG-10002754,Female,0,2.0,No,DSL,Month-to-month,Yes,Bank transfer,49.15,124.77,No
ACCT1000002755,Female,0,15.0,Yes,DSL,Month-to-month,Yes,Bank transfer,66.87,940.15,Yes
100002756-HJX,Male,1,54.0,Yes,DSL,One year,Yes,Mailed check,62.64,3262.57,No
100002757-VAH,Male,0,43.0,Yes,No,Two year,Yes,Mailed check,31.22,1267.93,No
TC-EW-10002758,Female,0,72.0,Yes,Fiber optic,One year,Yes,Electronic check,83.44,5741.15,No
TC-XG-10002759,Female,0,28.0,No,DSL,One year,No,Credit card,38.36,1052.42,No
CUST-100002760,Male,0,4.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.55,316.87,Yes
CUST-100002761,Male,0,38.0,No, Fiber optic ,One year,Yes,Bank transfer,77.08,2852.34,No
TC-PV-10002762,Female,0,9.0,Yes,DSL,Month-to-month,No,Credit card,65.38,631.50,Yes
100002763-YRV,Male,1,64.0,Yes,Fiber optic,One year,Yes,Mailed check,82.32,5527.16,No
TC-UY-10002764,Female,0,21.0,Yes,Fiber optic,Month-to-month,no,Credit card,87.42,1637.20,Yes
CUST-100002765,Female,0,8.0,No,Fiber optic,Month-to-month,Yes,Electronic check,78.03,626.15,No
CUST-100002766,Female,0,38.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.85,3412.16,No
CUST-100002767,Female,0,45.0,Yes,No,Two year,Yes,Electronic check,33.09,1443.13,No
100002768-GBR,Male,0,56.0,Yes,Fiber optic,Month-to-month,No,  Electronic check  ,82.9,4596.07,No
ACCT1000002769,Female,1,7.0,Yes,DSL,Month-to-month,Yes,Bank transfer,63.33,436.81,Yes
CUST-100002770,Female,0,8.0,Yes,No,Month-to-month,No,Electronic check,36.25,265.04,Yes
ACCT1000002771,Female,0,5.0,Yes,No,Month-to-month,Yes,Credit card,36.86,152.28,Yes
ACCT1000002772,Female,0,60.0,No,No,one year,No,Bank transfer,34.66,1942.01,No
100002773-FLT,Male,0,31.0,Yes,DSL,One year,No,Bank transfer,60.37,1764.17,No
CUST-100002774,Female,0,18.0,Yes,Fiber optic,2 year,No,Bank transfer,77.62,1438.5,No
TC-TC-10002775,Female,0,35.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,79.61,2821.28,No
CUST-100002776,Female,0,46.0,Yes,DSL,Two year,No,Electronic check,61.42,2863.60,No
CUST-100002777,Female,0,11.0,Yes,DSL,Two year,No,Bank transfer,57.98,637.04,No
TC-SW-10002778,Female,0,27.0,Yes,Fiber optic,Two year,Yes,Bank transfer,75.47,2038.76,No
CUST-100002779,Female,0,64.0,Yes,No,Two year,No,Credit card,28.87,1775.61,No
ACCT1000002780,Female,0,20.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.84,1751.67,No
ACCT1000002781,Male,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,95.04,738.21,Yes
CUST-100002782,Female,0,40.0,Yes,DSL,Month-to-month,No,Mailed check,70.73,2791.4,No
CUST-100002783,Female,1,50.0,Yes,DSL,two year,No,Bank transfer,55.68,2637.53,No
ACCT1000002784,Female,1,4.0,Yes,DSL,Month-to-month,No,Electronic check,70.89,263.97,Yes
100002785-TFZ,Female,0,65.0,No,DSL,Month-to-month,Yes,Electronic check,38.45,2513.12,No
CUST-100002786,Female,0,9.0,No,DSL,Month-to-month,No,Mailed check,35.59,277.38,No
CUST-100002787,Female,0,72.0,Yes,DSL,One year,Yes,Credit card,63.46,4631.78,No
CUST-100002788,Female,0,48.0,Yes,Fiber optic,One year,Yes,Electronic check,89.33,4246.27,No
TC-KC-10002789,Male,0,13.0,Yes,DSL,Month-to-month,Yes,Mailed check,67.43,879.4,No
ACCT1000002790,Female,0,7.0,Yes,DSL,One year,Yes,Electronic check,55.56,376.17,No
100002791-MRB,Female,0,11.0,Yes,DSL,Month-to-month,No,Electronic check,62.98,709.66,No
100002792-LYY,Female,0,38.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.37,3139.87,Yes
ACCT1000002793,Female,0,38.0,Yes,No,One year,Yes,Bank transfer,25.0,949.47,No
CUST-100002794,Female,0,41.0,Yes,No,Month-to-month,Yes,Electronic check,29.5,1267.37,No
ACCT1000002795,Male,0,24.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.37,2038.77,No
TC-VM-10002796,Male,0,5.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.33,481.11,No
CUST-100002797,Male,0,9.0,Yes,Fiber optic,Month-to-month,No,Electronic check,87.06,813.55,Yes
CUST-100002798,Female,0,43.0,Yes,Fiber optic,One year,Yes,Bank transfer,84.04,3761.04,No
TC-PY-10002799,Male,0,52.0,Yes,DSL,One year,No,Credit card,56.78,2906.85,NO
CUST-100002800,Female,0,68.0,No,Fiber optic,One year,No,Bank transfer,62.99,4242.49,No
CUST-100002801,Male,0,51.0,Yes,Fiber optic,Month-to-month,No,Electronic check,82.72,4159.9,Yes
CUST-100002802,Male,0,52.0,Yes,No,One year,Yes,Credit card,46.38,2473.11,No
CUST-100002803,Male,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.76,826.71,Yes
TC-MP-10002804,Female,0,32.0,Yes,DSL,monthly,Yes,Bank transfer,52.66,1771.64,No
TC-SM-10002805,Male,0,35.0,Yes,DSL,Month-to-month,No,Electronic check,47.38,1597.50,Yes
CUST-100002806,Female,1,57.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.52,5303.28,Yes
TC-CC-10002807,Female,0,19.0,Yes,Fiber optic,Month-to-month,No,Electronic check,84.56,1588.67,No
CUST-100002808,Female,0,36.0,Yes,Dsl,Month-to-month,Yes,Bank transfer,51.4,1793.61,No
100002809-PHL,Male,0,13.0,Yes,fibre optic,Month-to-month,No,Bank transfer,86.76,1131.23,No
CUST-100002810,Female,1,27.0,Yes,Fiber optic,One year,Yes,Electronic check,93.7,2451.59,Yes
ACCT1000002811,Female,0,64.0,Yes,Fiber optic,One year,No,Bank transfer ,80.14,5191.12,No
ACCT1000002812,Male,0,35.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,89.0,3024.38,No
ACCT1000002813,Male,0,44.0,Yes,No,Two year,Yes,Bank transfer,19.65,877.92,No
TC-NW-10002814,Female,0,6.0,Yes,DSL,Month-to-month,No,Bank transfer,57.01,321.52,Yes
CUST-100002815,Male,0,43.0,Yes,DSL,One year,Yes,Credit card,64.54,2740.10,No
ACCT1000002816,Male,1,48.0,Yes,DSL,Month-to-month,Yes,Electronic check,67.33,3138.63,No
