gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Female,0,8,Yes,Fiber optic,Month-to-month,Yes,Credit card,100.6,743.91,Yes,0.8528548960667148,85.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,11,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.35,1009.34,Yes,0.8532483694492149,85.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,4,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.46,352.55,Yes,0.8531642187785543,85.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,8,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.36,680.64,No,0.8531245860669766,85.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,No,Mailed check,92.11,540.77,Yes,0.8515108875733458,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,11,Yes,Fiber optic,Month-to-month,No,Electronic check,84.86,971.63,Yes,0.851838939182961,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,10,Yes,Fiber optic,Month-to-month,No,Electronic check,82.94,1977.9138924018869,No,0.8521740445332939,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,92.08,564.63,Yes,0.8517428184118915,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,10,Yes,Fiber optic,Month-to-month,No,Electronic check,84.94,851.44,Yes,0.8515583185222108,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.69,1245.69,No,0.8515877868194122,85.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,13,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.44,980.05,Yes,0.8519562559485047,85.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,9,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.75,784.23,Yes,0.8516065478024334,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Credit card,96.19,563.84,No,0.852251452258854,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,9,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,96.18,867.85,Yes,0.8521137358219962,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,11,Yes,Fiber optic,Month-to-month,No,Electronic check,85.06,948.06,No,0.8522863439970613,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,18,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.62,1657.32,Yes,0.8515781060681813,85.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,3,Yes,Fiber optic,Month-to-month,Yes,Credit card,89.87,287.87,Yes,0.852003809176949,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,No,Mailed check,87.87,447.27,Yes,0.8517456596716865,85.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.95,1489.73,No,0.8520139968758763,85.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.85,1149.65,Yes,0.8521023732510712,85.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,13,Yes,Fiber optic,Month-to-month,Yes,Mailed check,94.96,1226.64,Yes,0.8514517099859225,85.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.49,1709.48,Yes,0.8509123023623718,85.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,4,Yes,Fiber optic,Month-to-month,Yes,Credit card,89.38,362.32,No,0.8513653363067286,85.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,10,Yes,Fiber optic,Month-to-month,No,Electronic check,84.51,879.81,Yes,0.8505910994566896,85.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,18,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.79,1610.4,Yes,0.8513425593003267,85.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,6,No,Fiber optic,Month-to-month,Yes,Electronic check,65.68,418.6,Yes,0.8509681339167818,85.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,5,Yes,Fiber optic,Month-to-month,Yes,Credit card,93.56,493.21,Yes,0.8509950969390028,85.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,8,No,Fiber optic,Month-to-month,Yes,Electronic check,69.78,595.46,Yes,0.850879198387055,85.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,2,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.9,165.21,Yes,0.8505990521640172,85.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.91,523.8,Yes,0.8513614405452156,85.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,4,No,Fiber optic,Month-to-month,Yes,Electronic check,61.52,249.84,Yes,0.8509220008027526,85.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.2,1178.07,No,0.8511047734889524,85.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.42,1254.35,Yes,0.8509811680809943,85.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Mailed check,82.23,686.31,No,0.8512129561667694,85.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,4,Yes,Fiber optic,Month-to-month,Yes,Credit card,88.65,319.04,No,0.8497184796101712,85.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.06,1964.78,Yes,0.8498443073979947,85.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,No,Electronic check,79.89,749.56,Yes,0.8499691179588957,85.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,12,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.84,1090.22,No,0.8497029893176211,85.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,20,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.11,1824.3,Yes,0.8501153045753289,85.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,20,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.42,1869.94,Yes,0.8501945639803891,85.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,97.38,2130.55,Yes,0.8497883742601335,85.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.46,676.98,No,0.8502227431987917,85.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.28,607.4,No,0.8499410346280039,85.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,7,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.16,631.37,Yes,0.8501337548888162,85.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,3,Yes,Fiber optic,Month-to-month,No,Mailed check,82.8,262.53,No,0.8496483001848969,85.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,16,Yes,Fiber optic,Month-to-month,No,Electronic check,94.41,1527.09,No,0.8500409161825238,85.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,8,No,Fiber optic,Month-to-month,Yes,Electronic check,71.06,563.12,Yes,0.8486248912198165,84.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,13,Yes,Fiber optic,Month-to-month,No,Electronic check,90.03,1265.1,Yes,0.8490298884705949,84.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,8,Yes,Fiber optic,Month-to-month,No,Electronic check,77.3,638.87,Yes,0.8487879334612622,84.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.17,1281.64,Yes,0.8486144672686544,84.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,13,Yes,Fiber optic,Month-to-month,No,Electronic check,87.77,1162.19,No,0.849063874490019,84.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.27,2763.73,Yes,0.8493106803534832,84.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.25,925.73,Yes,0.848806035757093,84.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,8,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.7,652.94,No,0.8493946525772437,84.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,9,Yes,Fiber optic,Month-to-month,No,Mailed check,94.79,833.87,Yes,0.8486742305376823,84.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,21,Yes,Fiber optic,Month-to-month,No,Electronic check,86.12,1709.13,No,0.8494720123366319,84.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,94.74,891.19,No,0.8488642753109815,84.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.53,1257.99,Yes,0.8489670827740737,84.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,3,No,Fiber optic,Month-to-month,No,Electronic check,72.57,187.42,Yes,0.8491868237202987,84.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,4,Yes,Fiber optic,Month-to-month,No,Mailed check,84.16,349.12,Yes,0.8480321294631166,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,5,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,88.53,456.54,Yes,0.8483948103518711,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.99,1246.93,Yes,0.8477341787471876,84.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,7,No,Fiber optic,Month-to-month,Yes,Electronic check,68.79,525.41,Yes,0.8481678066130185,84.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,5,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.36,466.3,Yes,0.8482744488320475,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,No,Electronic check,74.89,447.92,Yes,0.8475413629091894,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.06,1613.1,Yes,0.8478851518265489,84.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,6,Yes,Fiber optic,Month-to-month,No,Electronic check,73.0,461.41,Yes,0.8484220022167929,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,8,No,Fiber optic,Month-to-month,Yes,Electronic check,70.89,561.2,Yes,0.8482369218766913,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.06,1465.17,Yes,0.8475748891752023,84.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,15,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.35,1411.66,Yes,0.8481718409389719,84.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.53,392.63,Yes,0.8478310927662903,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.03,448.0,No,0.848186337202423,84.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,11,No,Fiber optic,Month-to-month,No,Electronic check,67.86,792.12,Yes,0.8478056822081935,84.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
