gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Male,0,71,Yes,Fiber optic,Two year,No,Mailed check,82.76,5569.69,No,0.060515116960199934,6.1,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,20,Yes,DSL,Month-to-month,Yes,Credit card,61.17,1210.66,Yes,0.502581530408126,50.3,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,4,No,DSL,One year,No,Electronic check,45.87,185.38,No,0.401203423680916,40.1,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,30,Yes,Fiber optic,Two year,Yes,Credit card,64.59,1917.41,No,0.15898307779114706,15.9,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,44,Yes,DSL,Two year,Yes,Bank transfer,63.51,2801.21,No,0.06084658474690087,6.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,26,Yes,Fiber optic,One year,Yes,Credit card,87.11,2390.85,No,0.4713207899830843,47.1,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,12,Yes,No,Month-to-month,Yes,Electronic check,32.95,416.65,Yes,0.5650499881028095,56.5,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,40,Yes,Fiber optic,One year,Yes,Electronic check,83.98,3269.04,No,0.46568560294622274,46.6,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,6,No,No,Two year,Yes,Credit card,18.0,95.47,No,0.08608065664226588,8.6,Low Risk,Long-Term Contract | Low Monthly Charges | Short Customer Tenure,Assign Retention Team
Male,0,50,Yes,Fiber optic,One year,No,Bank transfer,90.0,4494.41,No,0.2530744139113105,25.3,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,72,Yes,DSL,One year,No,Electronic check,56.54,3975.09,No,0.06338850584741629,6.3,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,8,Yes,Fiber optic,One year,No,Bank transfer,81.15,655.83,No,0.5752700469190383,57.5,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,31,Yes,DSL,One year,No,Electronic check,50.12,1486.43,No,0.22087893911614762,22.1,Low Risk,Long-Term Contract,Offer Premium Support
Female,1,34,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.71,2881.06,Yes,0.8011716976694023,80.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,59,Yes,Fiber optic,Two year,Yes,Bank transfer,83.56,4741.17,No,0.08903565415580544,8.9,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,46,Yes,DSL,One year,Yes,Electronic check,64.22,3116.48,No,0.19851630119991157,19.9,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,13,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,85.36,1097.32,Yes,0.8041330324830879,80.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,36,Yes,Fiber optic,Two year,No,Credit card,88.36,3248.36,No,0.20683464311452,20.7,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,1,42,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.32,4185.66,Yes,0.7992620580802661,79.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,38,Yes,DSL,Month-to-month,Yes,Bank transfer,59.24,2302.87,No,0.35064885916736827,35.1,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,8,Yes,DSL,Month-to-month,No,Electronic check,58.1,430.06,No,0.6675964870389738,66.8,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,4,Yes,Fiber optic,One year,Yes,Bank transfer,83.9,368.3,Yes,0.6603418618766232,66.0,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,7,Yes,No,One year,Yes,Credit card,46.68,335.37,No,0.30373117211132833,30.4,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,9,No,Fiber optic,One year,Yes,Bank transfer,61.1,514.62,No,0.5050749470218283,50.5,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,3,Yes,Fiber optic,Month-to-month,No,Bank transfer,90.78,280.04,Yes,0.83608541119534,83.6,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,38,Yes,No,One year,No,Electronic check,41.2,1522.36,No,0.15130002647710156,15.1,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,29,Yes,No,One year,Yes,Electronic check,35.43,1061.24,No,0.20906772320620082,20.9,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,10,Yes,Fiber optic,One year,Yes,Bank transfer,102.85,1041.21,No,0.6858377227645556,68.6,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,3,Yes,DSL,Month-to-month,Yes,Electronic check,70.41,181.38,No,0.7934591893840888,79.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,53,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.89,4698.6,Yes,0.6091144476405576,60.9,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,65,Yes,DSL,Month-to-month,Yes,Bank transfer,62.44,4133.48,No,0.16916945390500854,16.9,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,31,No,Fiber optic,Month-to-month,No,Electronic check,67.69,2068.3,No,0.6486584658855388,64.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,22,Yes,DSL,Month-to-month,Yes,Credit card,52.77,1112.82,No,0.4371876587423836,43.7,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,1,22,Yes,Fiber optic,One year,Yes,Electronic check,92.81,1972.11,No,0.7243914875934744,72.4,High Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,1,12,Yes,Fiber optic,One year,Yes,Credit card,94.62,1122.28,Yes,0.7024521254087358,70.2,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,7,Yes,Fiber optic,One year,No,Bank transfer,74.5,521.0,Yes,0.5453073591551607,54.5,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,70,Yes,DSL,Two year,Yes,Electronic check,61.58,4223.13,No,0.03741167430652557,3.7,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,22,Yes,No,Month-to-month,Yes,Electronic check,46.53,1022.0,No,0.5337907507996945,53.4,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,18,Yes,Fiber optic,Month-to-month,No,Electronic check,85.74,1555.46,Yes,0.8126345345722435,81.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,4,Yes,DSL,Month-to-month,Yes,Electronic check,61.03,229.7,Yes,0.7581762846293921,75.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,31,Yes,Fiber optic,Month-to-month,Yes,Credit card,80.6,2524.76,No,0.6451480080770559,64.5,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,44,Yes,DSL,One year,Yes,Mailed check,60.36,2560.32,No,0.1645430450946496,16.5,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,11,Yes,Fiber optic,Month-to-month,Yes,Credit card,85.82,876.4,Yes,0.799741060221061,80.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,16,Yes,DSL,Month-to-month,No,Credit card,60.74,939.11,Yes,0.47581230780505335,47.6,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,44,No,DSL,Month-to-month,Yes,Bank transfer,51.73,2288.53,No,0.2560766806413916,25.6,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,68,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,83.43,5836.07,No,0.33569593325581154,33.6,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,31,Yes,Fiber optic,Month-to-month,No,Electronic check,94.44,2797.93,No,0.7584329168289161,75.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,10,Yes,DSL,Month-to-month,No,Electronic check,65.75,670.13,Yes,0.6899761155199369,69.0,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,16,No,Fiber optic,Month-to-month,Yes,Electronic check,67.54,1125.5,No,0.7969815214339372,79.7,High Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,38,Yes,Fiber optic,One year,Yes,Credit card,76.89,2754.01,No,0.3148873660208298,31.5,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,1,38,Yes,Fiber optic,One year,No,Mailed check,77.61,3009.4,No,0.41791075558119567,41.8,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,1,58,Yes,DSL,One year,No,Credit card,60.69,3415.49,No,0.0889981032238979,8.9,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,31,Yes,Fiber optic,One year,No,Electronic check,70.03,2118.37,No,0.4253360795429485,42.5,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,44,Yes,Fiber optic,Two year,Yes,Electronic check,80.77,3735.72,No,0.21326099144786695,21.3,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,25,Yes,Fiber optic,Month-to-month,Yes,Credit card,81.22,2002.73,No,0.6961797641366676,69.6,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,22,Yes,No,Month-to-month,No,Credit card,42.92,944.81,Yes,0.3448944392323879,34.5,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,57,Yes,DSL,One year,Yes,Credit card,58.94,3275.51,No,0.08316271058975216,8.3,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,32,No,Fiber optic,One year,No,Electronic check,73.48,2343.68,No,0.42744855124178116,42.7,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,53,Yes,No,Two year,Yes,Mailed check,27.0,1977.9138924018869,No,0.026589803655500798,2.7,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,0,62,Yes,Fiber optic,One year,Yes,Bank transfer,81.64,4812.71,No,0.1876503710278021,18.8,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,7,No,DSL,Month-to-month,Yes,Mailed check,47.31,341.77,No,0.6125983437187443,61.3,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,50,Yes,No,Two year,No,Mailed check,36.16,1795.14,No,0.03889294462330277,3.9,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,8,Yes,No,Month-to-month,No,Bank transfer,45.23,348.33,No,0.48555719873298414,48.6,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,24,Yes,DSL,Month-to-month,Yes,Bank transfer,65.05,1508.12,No,0.4901988719305718,49.0,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,63,Yes,Fiber optic,Two year,Yes,Credit card,73.34,4685.44,No,0.06164870368492736,6.2,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,51,Yes,No,Two year,Yes,Credit card,36.22,1859.92,No,0.02671561156630782,2.7,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,22,Yes,No,Month-to-month,Yes,Mailed check,33.14,780.08,No,0.41667579655521925,41.7,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,1,34,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,95.92,3207.21,Yes,0.7603675279516624,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,3,Yes,DSL,Month-to-month,Yes,Electronic check,71.91,204.95,No,0.8453842016174429,84.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,15,Yes,Fiber optic,Two year,No,Electronic check,73.27,1085.21,No,0.3498468662302166,35.0,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,51,Yes,DSL,Two year,Yes,Credit card,58.37,3069.8,No,0.04093908864599294,4.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,45,Yes,DSL,Month-to-month,Yes,Bank transfer,66.77,3012.57,No,0.32307505892101096,32.3,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,64,Yes,Fiber optic,One year,Yes,Credit card,89.21,5637.08,No,0.18643005648947794,18.6,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,23,Yes,DSL,Month-to-month,Yes,Electronic check,69.05,1605.74,Yes,0.6427077647889409,64.3,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,10,Yes,Fiber optic,One year,No,Bank transfer,80.11,810.23,Yes,0.5426692074224061,54.3,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,1,22,Yes,DSL,Month-to-month,Yes,Mailed check,61.06,1338.71,Yes,0.6303799562562568,63.0,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,1,11,Yes,Fiber optic,Month-to-month,No,Mailed check,83.35,915.11,Yes,0.8549639114715807,85.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.39,796.65,Yes,0.8805520475120686,88.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,34,Yes,DSL,One year,Yes,Bank transfer,57.91,1841.17,No,0.18172897484080983,18.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.86,332.7,Yes,0.8897377934465996,89.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.46,1611.0,Yes,0.8622571578806815,86.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,14,Yes,No,Month-to-month,Yes,Electronic check,28.67,365.61,No,0.5280363859946274,52.8,Medium Risk,Month-to-Month Contract | Low Monthly Charges,Offer Annual Contract
Male,0,39,Yes,DSL,Month-to-month,No,Electronic check,65.27,2656.85,No,0.4319921999888114,43.2,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,4,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.69,303.19,Yes,0.8737720380332732,87.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,31,Yes,No,Month-to-month,No,Electronic check,44.52,1409.25,No,0.47236877005618316,47.2,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,34,Yes,DSL,One year,No,Bank transfer,70.74,2288.31,Yes,0.17895657699172973,17.9,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,56,Yes,No,Two year,No,Bank transfer,18.78,1007.54,Yes,0.013841668131301178,1.4,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,1,17,Yes,No,One year,No,Electronic check,41.42,676.06,No,0.34913370906820435,34.9,Medium Risk,Long-Term Contract,Offer Premium Support
Female,0,58,Yes,No,Two year,No,Credit card,25.7,1546.2,No,0.013577183914741449,1.4,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,65,Yes,Fiber optic,Two year,Yes,Bank transfer,79.8,5035.39,No,0.06833286673781883,6.8,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,30,Yes,DSL,Two year,No,Credit card,58.67,1812.2,No,0.06763308063945413,6.8,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,3,Yes,DSL,Month-to-month,No,Mailed check,55.66,163.79,No,0.6371795494484034,63.7,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,9,Yes,DSL,Month-to-month,Yes,Bank transfer,61.91,588.26,No,0.6216159063451042,62.2,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.34,683.27,Yes,0.8918114675878593,89.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,28,Yes,DSL,Month-to-month,No,Electronic check,63.12,1787.43,No,0.5230247961221204,52.3,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,1,50,Yes,No,Two year,No,Bank transfer,38.51,1982.7,No,0.03459289340946873,3.5,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,22,Yes,DSL,Month-to-month,Yes,Mailed check,67.4,1464.4,No,0.5793337007689355,57.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,16,Yes,Fiber optic,Month-to-month,Yes,Credit card,89.45,1397.76,Yes,0.7868116581027675,78.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,52,Yes,Fiber optic,One year,No,Credit card,81.78,4500.46,No,0.19609159716542537,19.6,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,56,Yes,DSL,Two year,Yes,Bank transfer,47.48,2695.16,No,0.030416402063190778,3.0,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,56,Yes,DSL,Month-to-month,No,Electronic check,69.45,3905.74,Yes,0.2964300085170168,29.6,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,7,Yes,DSL,Month-to-month,Yes,Bank transfer,66.33,462.97,Yes,0.6474716266656945,64.7,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,65,Yes,Fiber optic,Two year,No,Credit card,81.56,5105.08,No,0.056467906932889556,5.6,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,5,Yes,No,Month-to-month,No,Mailed check,36.51,154.97,No,0.5353745210109633,53.5,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,51,Yes,No,Two year,No,Bank transfer,27.63,1406.32,No,0.01935204063957497,1.9,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
